,user_id,metric,day
2901,2901,3852.5236,1
2101,2101,2853.1494,1
19975,9975,5938.465207880092,15
11304,1304,11097.106762151529,14
5931,5931,2500.5214,1
7655,7655,4383.8436,5
17450,7450,7692.533085230951,10
18655,8655,7671.229748585702,15
5343,5343,4067.7479,3
4751,4751,4470.0573,1
5320,5320,8035.3839,0
9267,9267,1246.1068,7
16616,6616,7414.628406745228,16
10545,545,9473.531862496598,15
9040,9040,1812.6999,0
16628,6628,6342.228226600114,18
7748,7748,5639.9698,8
13299,3299,7945.282221049925,19
7144,7144,4629.2533,4
10917,917,8628.160811323438,17
18772,8772,10194.417176740477,12
11247,1247,5340.610898913337,17
13186,3186,7234.004371372525,16
10698,698,7652.943042943152,18
7513,7513,2918.3843,3
7301,7301,4490.535,1
12633,2633,6549.783350185821,13
2758,2758,4172.1602,8
6032,6032,4130.9938,2
1125,1125,3564.7234,5
796,796,3511.8621,6
16608,6608,6705.2308767400655,18
18977,8977,3839.069040884283,17
5883,5883,3731.7647,3
14064,4064,7638.478264990284,14
13501,3501,8304.284603465829,11
7510,7510,1400.5074,0
15648,5648,8947.442958730584,18
17103,7103,8056.947044476325,13
15708,5708,6787.590187483412,18
10678,678,10551.264882930962,18
16428,6428,8218.590712122706,18
4546,4546,2043.5484,6
13870,3870,6451.321436352097,10
3990,3990,1928.5711,0
12589,2589,6938.353086581335,19
3682,3682,3384.95,2
6226,6226,5044.1635,6
17522,7522,5804.858466839276,12
9707,9707,6673.8971,7
18882,8882,3266.327813642321,12
1533,1533,3477.7069,3
2265,2265,1566.0734,5
17975,7975,6442.9726265230665,15
3715,3715,1434.5996,5
7956,7956,3325.7089,6
11068,1068,8650.121488930834,18
7602,7602,3974.5529,2
14761,4761,4896.145166844095,11
13077,3077,7068.1180921424875,17
4913,4913,2157.6652,3
2593,2593,3245.7909999999997,3
16569,6569,7250.439894667762,19
16215,6215,9394.75545563134,15
524,524,2267.1138,4
18874,8874,9156.936121418335,14
18391,8391,10386.726770723326,11
1154,1154,9280.1922,4
17928,7928,11780.891471986542,18
3876,3876,2054.3587,6
7643,7643,1009.0523,3
19598,9598,7157.402858998436,18
15821,5821,6356.881017198542,11
3385,3385,4773.9404,5
1169,1169,5592.8309,9
16327,6327,7711.059463606373,17
6858,6858,1582.2754,8
3435,3435,4333.861,5
5603,5603,2847.4164,3
4316,4316,9218.9533,6
15760,5760,7625.094474925576,10
10490,490,3555.7586201080394,10
14538,4538,9411.785887760518,18
2258,2258,9334.44,8
16231,6231,6839.279553053381,11
15378,5378,5928.708483449561,18
7861,7861,4368.2335,1
18111,8111,7653.446895332202,11
2476,2476,4876.037,6
10793,793,9519.041623448364,13
16340,6340,7845.798061236333,10
15435,5435,8813.622471427025,15
4447,4447,2652.9267,7
15783,5783,9342.05174299005,13
10854,854,12354.574766581285,14
4344,4344,4439.5015,4
5258,5258,6034.911999999999,8
2307,2307,6116.6613,7
19463,9463,6622.79815017805,13
16640,6640,7316.880461327571,10
621,621,3347.0227,1
4432,4432,4508.9368,2
4394,4394,2041.7844,4
3685,3685,4153.2187,5
12157,2157,5321.552080397768,17
6524,6524,3659.6428,4
3735,3735,6382.4798,5
2157,2157,1312.9111,7
3241,3241,1225.7437,1
5667,5667,4887.2719,7
14135,4135,6404.996752756612,15
19055,9055,12579.196506203545,15
19379,9379,8820.6290639152,19
4877,4877,4431.5836,7
14152,4152,7511.75372591645,12
14940,4940,5422.090384752812,10
41,41,3743.3638,1
3931,3931,4446.3419,1
180,180,1174.4619,0
6972,6972,3261.8963,2
6575,6575,2772.4176,5
358,358,2153.6612,8
18108,8108,6154.308492716875,18
10238,238,8644.953453165721,18
11927,1927,8956.113033567939,17
17396,7396,8780.080388073628,16
9232,9232,3840.3767,2
19863,9863,7052.655556604184,13
9391,9391,6601.2578,1
14777,4777,6030.840285414364,17
5824,5824,2398.9545,4
4193,4193,2651.4159999999997,3
7460,7460,3711.7886,0
4257,4257,2295.5026,7
629,629,4696.8682,9
10071,71,3698.7259723311945,11
7840,7840,1847.5179,0
10907,907,6568.017781304537,17
331,331,2738.1476,1
7091,7091,5228.468,1
16770,6770,7675.738210914603,10
18645,8645,8639.665770465726,15
17838,7838,8276.402015379412,18
500,500,2015.1887,0
1757,1757,2413.5868,7
6964,6964,3204.3140000000003,4
15730,5730,7779.7668504872645,10
9141,9141,2158.0429999999997,1
4122,4122,5122.5624,2
12290,2290,6764.073331444232,10
10491,491,8868.021258493844,11
3388,3388,3739.0253,8
961,961,2293.112,1
14960,4960,4289.567197260658,10
11135,1135,5288.749482558866,15
11200,1200,5506.969145604962,10
17950,7950,7556.171103546073,10
13448,3448,4469.203198013349,18
16951,6951,5867.68408237396,11
169,169,5092.420999999999,9
4594,4594,5825.8399,4
5648,5648,4550.3839,8
13652,3652,5940.348026817013,12
233,233,5962.1842,3
17466,7466,7123.512928915536,16
14676,4676,11545.791351961358,16
14596,4596,5183.788547065742,16
17891,7891,10305.945856279759,11
1784,1784,1097.8993,4
8629,8629,1039.6541,9
2850,2850,3763.6513,0
4285,4285,4184.6658,5
18639,8639,7917.0198702274365,19
3985,3985,2063.1591,5
13642,3642,8190.116128253181,12
11392,1392,10090.455782161784,12
7496,7496,4422.1207,6
18857,8857,6022.015536362411,17
14280,4280,7489.099183333782,10
16473,6473,7728.317502748941,13
8544,8544,8436.7941,4
10538,538,6344.81405974804,18
14097,4097,7924.0862673469555,17
17628,7628,7913.02023602669,18
18039,8039,7562.8048154325525,19
10152,152,7989.135951297658,12
10627,627,7386.7173003554835,17
3143,3143,4273.2487,3
11145,1145,5238.809150606196,15
10532,532,6750.577069416095,12
18242,8242,6839.827641241452,12
7264,7264,5683.6708,4
3664,3664,1406.9072,4
6441,6441,3122.4508,1
696,696,8242.1256,6
16261,6261,6153.494700770696,11
8845,8845,4174.7774,5
2969,2969,4879.1269,9
13224,3224,7586.280629340096,14
11704,1704,6371.857118936939,14
1806,1806,5111.3391,6
6578,6578,4683.8943,8
6300,6300,2255.8835,0
5526,5526,4497.9002,6
17790,7790,7731.956152773733,10
11210,1210,7411.022330712398,10
15524,5524,8189.133636384215,14
15122,5122,12522.574542745337,12
15924,5924,7259.8392899265855,14
18473,8473,5017.924410655232,13
7895,7895,4928.397,5
3042,3042,1502.865,2
16922,6922,13861.624940427731,12
14088,4088,6588.787106631968,18
10537,537,5844.876260293988,17
4451,4451,2115.879,1
10844,844,3418.06488411296,14
2229,2229,4194.332,9
19124,9124,7158.40221203452,14
17736,7736,9117.845874355044,16
16634,6634,7359.849179309939,14
16071,6071,5849.784328734081,11
14630,4630,6941.8012401590995,10
3462,3462,4714.98,2
830,830,2603.7064,0
2991,2991,3806.6854,1
5523,5523,3754.8444,3
18100,8100,5814.5437538356955,10
15471,5471,5420.307131545262,11
1049,1049,3291.8511,9
7312,7312,2109.2392,2
8390,8390,4826.88,0
9389,9389,2057.3845,9
7273,7273,4498.3714,3
7906,7906,2145.8554,6
11125,1125,7336.78760998667,15
18344,8344,6167.777242141853,14
15510,5510,11435.052926289472,10
11641,1641,11708.07119784302,11
4231,4231,3983.5256,1
5554,5554,3366.7823,4
3548,3548,2732.1163,8
16114,6114,8445.205887895856,14
7675,7675,1362.672,5
952,952,3261.4325,2
11025,1025,4286.381055377125,15
510,510,1846.9335,0
19188,9188,6579.971002590258,18
13305,3305,4434.185141802227,15
12953,2953,8298.440042707807,13
758,758,3777.0255,8
17674,7674,10296.528713689291,14
6566,6566,3515.3004,6
12467,2467,6552.035485957385,17
10872,872,7607.523336369942,12
12372,2372,4937.290400940373,12
5963,5963,1571.7839,3
15020,5020,5366.590938969373,10
5084,5084,7252.4028,4
6405,6405,2678.3419,5
2605,2605,1131.1841,5
13890,3890,7982.210645500785,10
2505,2505,1684.2545,5
6931,6931,4216.7007,1
16847,6847,8853.266330763561,17
12591,2591,13105.879547962031,11
17856,7856,6641.630190254358,16
895,895,3291.3235,5
6706,6706,2137.072,6
14770,4770,5482.648462398949,10
12252,2252,6655.053539240087,12
4210,4210,2962.4579,0
210,210,5251.7913,0
19008,9008,13068.42795263172,18
4558,4558,2852.8243,8
9699,9699,3296.0089,9
18198,8198,3566.9088151813316,18
14312,4312,8075.378849723489,12
786,786,3023.9032,6
2317,2317,3205.525,7
6837,6837,3436.2337,7
6202,6202,8022.7705,2
563,563,2046.3124,3
1662,1662,7427.6436,2
5960,5960,4194.5368,0
3806,3806,4506.3133,6
8429,8429,2638.6584,9
11924,1924,4754.780441208914,14
5528,5528,4352.5175,8
14393,4393,6309.766678380844,13
19889,9889,7435.366229105293,19
15799,5799,9344.680956074142,19
15201,5201,7390.403920752259,11
444,444,1303.2967,4
19293,9293,3658.8166626991106,13
10757,757,9700.532437154818,17
328,328,4660.2377,8
8536,8536,3111.2819,6
817,817,3878.3339,7
10940,940,8806.127830248826,10
958,958,2508.8012,8
956,956,4990.0616,6
10383,383,6381.704725449874,13
19842,9842,8036.11010848419,12
3003,3003,1740.7281,3
1532,1532,5580.2375,2
10376,376,7642.108671458065,16
10209,209,6989.101045924804,19
6053,6053,4076.89,3
3909,3909,3855.2721,9
9486,9486,1996.0313,6
14162,4162,7870.593000080795,12
1174,1174,1349.6598,4
19599,9599,4230.068670859594,19
14159,4159,8051.07273932817,19
13439,3439,5252.125003681577,19
18500,8500,7726.350644026093,10
13017,3017,9325.731479414177,17
17892,7892,6077.692533178798,12
11103,1103,6172.9593545783055,13
2061,2061,1246.4724,1
15842,5842,11690.024203932193,12
6997,6997,3086.0276,7
15930,5930,6695.391130170439,10
8380,8380,2846.3309999999997,0
7198,7198,3103.3674,8
13867,3867,8817.605363301163,17
4575,4575,1740.7281,5
12943,2943,3456.7319861657093,13
4201,4201,2328.4339,1
15596,5596,6209.4034462639565,16
6030,6030,6737.8206,0
17300,7300,8125.423449590717,10
18307,8307,6690.382603434316,17
13029,3029,5086.0498143574705,19
17083,7083,5523.860325366215,13
2818,2818,5034.6827,8
11055,1055,9233.596096460402,15
17124,7124,4810.182825612649,14
14713,4713,3568.562167433379,13
5939,5939,1095.2815,9
496,496,1257.9193,6
18965,8965,8132.113289959582,15
18689,8689,7430.2591083888465,19
7048,7048,3665.3465,8
13055,3055,7866.622900098034,15
17919,7919,6279.643949811556,19
12033,2033,7421.198027020547,13
3603,3603,6655.8392,3
10517,517,7806.6027372097315,17
2844,2844,3477.7232,4
5772,5772,3107.0544,2
16294,6294,6627.208121290097,14
15477,5477,12432.064244282205,17
7812,7812,1604.5045,2
11724,1724,8121.018300695164,14
19020,9020,5636.673338792132,10
12504,2504,4607.1407970933915,14
4150,4150,3847.0409,0
3619,3619,4344.616,9
18804,8804,5009.74736916766,14
19332,9332,5226.747768395471,12
8393,8393,4810.5103,3
17192,7192,6047.1268864789,12
1541,1541,3955.6586,1
5243,5243,2383.6672,3
12014,2014,5781.020086983844,14
8805,8805,1608.2620000000002,5
6549,6549,2907.5204,9
16143,6143,5052.147884178341,13
12927,2927,8331.0309710238,17
8407,8407,4461.4583,7
15810,5810,6493.040118199342,10
1253,1253,5122.9998,3
13197,3197,9949.35633392545,17
12781,2781,13247.450257718809,11
16548,6548,3262.339450510057,18
477,477,5073.8407,7
14787,4787,6626.112032919156,17
2833,2833,8880.5571,3
18252,8252,6277.075497725085,12
14256,4256,4192.2674537208395,16
16360,6360,11416.631694558982,10
13651,3651,7197.994351864036,11
18990,8990,6592.667594263827,10
18956,8956,4815.31894043973,16
8920,8920,1787.6638,0
9535,9535,3446.4549,5
19348,9348,4536.733396850464,18
16830,6830,6797.125829243488,10
6986,6986,2057.6867,6
16718,6718,4891.045086321772,18
1257,1257,3744.5361,7
18573,8573,6806.7885057952635,13
6626,6626,1660.7862,6
6253,6253,4427.4667,3
6826,6826,4217.5535,6
16531,6531,7054.449028956084,11
5429,5429,6588.6606,9
15731,5731,5195.515651446286,11
19023,9023,6828.344757429436,13
283,283,4301.3167,3
12397,2397,6239.275504421392,17
626,626,4621.0012,6
3787,3787,2658.8649,7
3289,3289,4271.9612,9
15550,5550,8043.763797177209,10
9897,9897,2359.1085,7
18722,8722,6257.199069265249,12
12382,2382,6068.984206443759,12
9992,9992,4602.784000000001,2
2358,2358,2151.0737,8
14502,4502,5437.032048638326,12
15889,5889,5117.01525727158,19
11316,1316,5943.571547627086,16
1697,1697,5961.3495,7
10451,451,5485.052230961178,11
19321,9321,9733.831560432429,11
9304,9304,6183.7738,4
19196,9196,6623.04259295271,16
7586,7586,3661.8065,6
18941,8941,8524.308372458621,11
12710,2710,4326.410748832739,10
19158,9158,7170.552618885354,18
11040,1040,9449.608816803062,10
1239,1239,1383.3911,9
12439,2439,10553.918160818666,19
17801,7801,6152.4016585005575,11
2791,2791,4163.3871,1
8395,8395,4920.345,5
11296,1296,6347.3561117298605,16
11557,1557,7707.958673738055,17
4996,4996,1725.1882,6
931,931,4315.6169,1
10403,403,7176.140077466211,13
10680,680,8629.352761877628,10
2420,2420,3789.3073,0
13936,3936,7353.862107512069,16
10194,194,8757.50303269058,14
6999,6999,3775.5109,9
7616,7616,4830.6496,6
16877,6877,8096.340266518321,17
6327,6327,4648.1866,7
194,194,4114.0289,4
5766,5766,2311.1509,6
15884,5884,5086.665576206891,14
19430,9430,6831.855639749638,10
8602,8602,6005.059,2
5913,5913,9117.5985,3
16263,6263,9442.829090613424,13
11683,1683,6682.423927798916,13
6561,6561,1662.2287,1
18826,8826,6361.2124211302,16
1658,1658,4017.2822,8
12764,2764,11758.205009344463,14
4584,4584,1512.1354,4
6063,6063,3286.9699,3
13861,3861,8253.09222660154,11
5259,5259,4339.5021,9
3341,3341,2007.2838,1
3101,3101,3544.7871,1
3013,3013,1020.5166,3
18569,8569,8631.899326983763,19
1562,1562,2849.2601,2
3453,3453,4100.8897,3
16796,6796,9669.659837428992,16
13105,3105,8368.600108832487,15
10013,13,8105.945624817508,13
3629,3629,2626.0601,9
17932,7932,10052.84171348635,12
1198,1198,1156.1524,8
2989,2989,3519.3433,9
8874,8874,4996.0672,4
10187,187,6013.7162012936315,17
6475,6475,5040.5284,5
11187,1187,13226.189472117634,17
12287,2287,10620.048805877437,17
4175,4175,5658.6461,5
19239,9239,10650.186331251574,19
15845,5845,6722.125911340936,15
16680,6680,8290.502932277679,10
19034,9034,9434.220362715445,14
8985,8985,4724.7791,5
4234,4234,5634.2573,4
11815,1815,9770.984484068991,15
2778,2778,2430.9354,8
13779,3779,9034.83578238247,19
14575,4575,4509.545567007754,15
11000,1000,6462.706416131022,10
19076,9076,11474.499796449563,16
7638,7638,2435.64,8
8738,8738,4699.8467,8
11265,1265,7585.176663746066,15
3554,3554,4546.8576,4
14818,4818,5273.090345359225,18
4954,4954,8566.4551,4
16517,6517,6481.269100114113,17
11930,1930,7703.796957907432,10
12431,2431,12333.39619612764,11
18127,8127,8714.836775248128,17
18544,8544,14348.2199504262,14
581,581,2834.8768,1
1070,1070,1388.3345,0
13255,3255,5781.738786311553,15
18232,8232,9007.858259928133,12
13460,3460,9060.284685953842,10
18040,8040,2494.132564783128,10
498,498,4824.8493,8
8406,8406,1769.4352,6
9758,9758,4616.0762,8
8965,8965,4359.6133,5
6431,6431,1252.755,1
19359,9359,8687.120174337171,19
16713,6713,4781.905648717609,13
9489,9489,1893.0824,9
17999,7999,6149.596836802329,19
14745,4745,6035.531181799019,15
1502,1502,4147.5636,2
19747,9747,4155.3450003531625,17
8742,8742,3617.1107,2
16928,6928,4480.411325990744,18
598,598,1757.5688,8
9396,9396,3890.4975,6
12913,2913,10437.837312105044,13
18577,8577,4464.98921682776,17
15272,5272,3918.8377609437152,12
4107,4107,4308.4615,7
9287,9287,3321.7626,7
3456,3456,2944.289,6
12970,2970,7198.29120400435,10
11944,1944,6037.3389677181995,14
8066,8066,3499.3937,6
6124,6124,2013.1205,4
11257,1257,6009.909608444315,17
2672,2672,9875.6037,2
10821,821,8084.248113173224,11
16153,6153,4520.5546669044925,13
2674,2674,3669.1523,4
4341,4341,5141.9674,1
5048,5048,4327.082,8
19123,9123,6989.15662239302,13
8070,8070,1502.989,0
11168,1168,10135.155512150313,18
480,480,3886.9074,0
11509,1509,8889.02634481241,19
15683,5683,4178.1919225058255,13
13672,3672,5344.314931439814,12
13969,3969,4476.1094072664455,19
19406,9406,7152.278624079178,16
6148,6148,4856.6578,8
16811,6811,12299.4083117092,11
18196,8196,6778.9511994555505,16
11925,1925,7848.026065820337,15
13841,3841,7252.400473551274,11
10776,776,8301.873457832284,16
3536,3536,3515.9242,6
19996,9996,6144.0515712686365,16
7634,7634,4711.3984,4
773,773,1462.8476,3
12727,2727,7085.185079225266,17
2756,2756,3580.5668,6
3317,3317,3826.3162,7
12258,2258,12319.75195764811,18
16010,6010,6159.552553520602,10
6947,6947,4475.7818,7
3392,3392,3073.474,2
15846,5846,6404.9760265604655,16
3794,3794,2578.5237,4
10921,921,6744.703401601719,11
7635,7635,3812.7398,5
9105,9105,4169.5661,5
6410,6410,2824.2327,0
9481,9481,2149.2804,1
4975,4975,4121.4507,5
14319,4319,6591.200802566531,19
5521,5521,4751.6826,1
4823,4823,4734.2252,3
3148,3148,1292.3152,8
8897,8897,5404.2044,7
15406,5406,7357.083737808627,16
17203,7203,10603.546404685518,13
7522,7522,2099.9125,2
1442,1442,4962.5351,2
637,637,2363.6286,7
11845,1845,5807.653489247989,15
8679,8679,3718.6976,9
430,430,4131.8875,0
2725,2725,1718.6565,5
19767,9767,6855.828471023908,17
8886,8886,1254.2269,6
5315,5315,5086.6776,5
8987,8987,4283.9993,7
5903,5903,3556.3692,3
4561,4561,1011.3394,1
4271,4271,1965.0842,1
9473,9473,4614.7613,3
8091,8091,2324.1817,1
411,411,3517.4805,1
17754,7754,11198.817453414813,14
12438,2438,4935.138959650595,18
14853,4853,7566.333700247404,13
6404,6404,1513.4207,4
11681,1681,6701.156167613996,11
3323,3323,3404.1006,3
10177,177,9012.750773357557,17
3269,3269,4292.9284,9
13681,3681,5818.543371269035,11
16317,6317,6534.222340257644,17
18002,8002,6516.71282128128,12
3334,3334,3922.8111,4
4019,4019,1322.825,9
19649,9649,6001.132472544788,19
14237,4237,12079.918696469073,17
19086,9086,10332.205566609366,16
11822,1822,9291.809453700054,12
69,69,4791.2521,9
6398,6398,1233.674,8
14540,4540,9897.766233335977,10
2612,2612,3034.9446,2
3224,3224,4970.8425,4
6631,6631,4181.8033,1
9861,9861,3659.1865,1
3815,3815,3959.1501,5
15005,5005,5538.22816163968,15
4018,4018,2018.6681,8
17816,7816,7885.166954992713,16
15056,5056,5232.9578047303,16
16311,6311,8539.635254622912,11
17227,7227,9336.291910949898,17
18830,8830,7267.02863500956,10
19526,9526,10116.709813244846,16
17962,7962,5723.2163846228195,12
7824,7824,1041.6956,4
3660,3660,3911.9929,0
126,126,2447.0124,6
5439,5439,4827.1815,9
6622,6622,4385.1778,2
17497,7497,5828.839066243416,17
16149,6149,5511.112019273463,19
13121,3121,5994.383264581084,11
14230,4230,5479.247320177838,10
465,465,7757.2125,5
14825,4825,8340.748587663815,15
8614,8614,5096.899,4
10021,21,10700.945595289922,11
15695,5695,6753.539369741275,15
1992,1992,5898.4621,2
18737,8737,4137.300060839619,17
11584,1584,7692.034403762258,14
11755,1755,7676.356092632342,15
11648,1648,7091.993356516161,18
13754,3754,8143.695537924635,14
11157,1157,6713.810720988147,17
5209,5209,1080.4918,9
9123,9123,3012.0959,3
4114,4114,5145.1493,4
12180,2180,8468.861013070611,10
4443,4443,3983.4398,3
3457,3457,3920.5191,7
3718,3718,4807.416,8
6007,6007,2715.7603,7
10042,42,4048.9156025877805,12
11394,1394,7089.047821032072,14
14507,4507,5663.692787645396,17
14129,4129,8332.175864117205,19
15964,5964,6006.5049715535815,14
5799,5799,5532.4504,9
16076,6076,6640.4807463041125,16
760,760,1661.2598,0
8739,8739,4148.1672,9
18017,8017,7143.689811797409,17
10833,833,6719.371064419301,13
17357,7357,6466.050511238387,17
5068,5068,1442.3159,8
7596,7596,2961.2631,6
392,392,3616.7985,2
4191,4191,3998.7257,1
16623,6623,7303.969132790181,13
11051,1051,7095.67441574876,11
18581,8581,8012.421243815641,11
14929,4929,7388.3394328572695,19
1981,1981,3447.0995,1
1158,1158,2646.3398,8
3851,3851,3480.3245,1
4601,4601,4603.8929,1
4392,4392,1530.3215,2
13929,3929,7682.1134820347825,19
6662,6662,9728.4297,2
399,399,3864.423,9
18806,8806,6735.657302901478,16
18723,8723,8270.410101161498,13
974,974,1840.3013,4
903,903,4826.1769,3
12479,2479,7527.425485315441,19
1343,1343,6473.8061,3
10592,592,6635.423241925141,12
87,87,1869.3832,7
7724,7724,1262.5284,4
16625,6625,2441.4104454650915,15
9740,9740,5596.6904,0
2228,2228,3435.8555,8
10575,575,7119.8725920924535,15
16232,6232,6826.909386007397,12
12044,2044,7510.9777420355185,14
14238,4238,8337.934563804192,18
3530,3530,3338.9746,0
6448,6448,5099.3709,8
3782,3782,3756.513,2
14567,4567,4291.004608485799,17
5742,5742,1917.3634,2
6381,6381,2058.9288,1
11727,1727,7395.874138243855,17
10829,829,8218.934387592339,19
4484,4484,2198.2764,4
9482,9482,4316.8134,2
8097,8097,4145.1921,7
12183,2183,3416.104848789422,13
14896,4896,4464.06428078415,16
17335,7335,5100.165501868928,15
17929,7929,8617.296292447518,19
7796,7796,3873.328,6
11522,1522,9396.062458691591,12
5534,5534,2419.2119,4
5066,5066,1859.6923,6
16898,6898,10871.220819266837,18
5463,5463,2953.4057,3
4377,4377,4117.9023,7
11172,1172,7133.990297708717,12
2039,2039,3111.4035,9
6970,6970,1554.0773,0
9870,9870,4560.9874,0
1850,1850,3582.7856,0
17214,7214,4472.274068253131,14
407,407,3840.4958,7
19520,9520,8967.748715721202,10
15271,5271,6087.120757916002,11
18725,8725,6582.093193862092,15
12925,2925,6620.3485410747535,15
19068,9068,8070.717278377391,18
17343,7343,7403.890511108759,13
3272,3272,3694.8776,2
12760,2760,7936.94558925264,10
1752,1752,4093.9736,2
10075,75,5127.820398720111,15
15977,5977,11634.077335366772,17
16168,6168,4856.117740776683,18
19855,9855,8931.871597694488,15
16603,6603,7847.081064770561,13
10240,240,7096.1349202343545,10
8229,8229,4125.9653,9
10374,374,7231.691076930601,14
15391,5391,9658.340783658525,11
7717,7717,5864.0366,7
11397,1397,8519.87617321557,17
17944,7944,7849.28459108389,14
1656,1656,3496.2126,6
4804,4804,4437.7167,4
16087,6087,5399.40108849007,17
16564,6564,6893.937112804597,14
190,190,3305.7659,0
14675,4675,6816.823367132898,15
9202,9202,2455.6606,2
17864,7864,8472.828918217816,14
9148,9148,4668.9789,8
2470,2470,4747.1725,0
13866,3866,8565.092831248934,16
2063,2063,3655.9708,3
3886,3886,1201.0057,6
2285,2285,3056.1736,5
8370,8370,3133.5619,0
13889,3889,3765.559957742843,19
4618,4618,4159.4414,8
11346,1346,7311.118807860627,16
17532,7532,6250.79531201275,12
12862,2862,8357.803502433388,12
9580,9580,4553.2103,0
9794,9794,6969.0864,4
19741,9741,8709.737961596573,11
2227,2227,2439.3751,7
5584,5584,1224.8511,4
17072,7072,7519.150906634726,12
2110,2110,2971.2192,0
13009,3009,6444.688792412439,19
6557,6557,4446.4373,7
10055,55,8260.513492450655,15
3518,3518,4457.3944,8
6330,6330,2510.9349,0
1396,1396,3103.3674,6
16933,6933,4649.789214923469,13
16180,6180,5819.660773769702,10
6601,6601,8191.1577,1
12951,2951,7879.407263922398,11
17071,7071,8238.899183267778,11
264,264,4295.7149,4
4184,4184,3598.1752,4
8770,8770,4390.5657,0
10657,657,8834.91585563562,17
16769,6769,4958.751478906221,19
2933,2933,9006.0642,3
15179,5179,8600.065972632745,19
9166,9166,1944.9791,6
2280,2280,5293.4061,0
11212,1212,13252.071524812158,12
2658,2658,1278.7684,8
5506,5506,2907.5681,6
14410,4410,8076.3191215356055,10
9183,9183,4930.4903,3
10481,481,6039.007118427216,11
6597,6597,4050.0454,7
14986,4986,9388.192460901924,16
1819,1819,5003.1445,9
5334,5334,3322.5162,4
16772,6772,8259.007151278263,12
19126,9126,6508.94301507636,16
8908,8908,2157.8924,8
3748,3748,8274.113000000001,8
8836,8836,3617.4943,6
9887,9887,5584.8107,7
7389,7389,4465.0909,9
9850,9850,3680.5370000000003,0
10107,107,8070.209621830576,17
1986,1986,4734.4331,6
58,58,6926.1682,8
15236,5236,5295.610777022001,16
2201,2201,2065.8206,1
15188,5188,11210.100909747556,18
17107,7107,7790.587057510517,17
7125,7125,4975.0336,5
12983,2983,8960.901046250523,13
7630,7630,5339.9194,0
15366,5366,8102.015401192138,16
14728,4728,7604.009765901214,18
18072,8072,8504.974541534615,12
4228,4228,2710.3032,8
15580,5580,7130.3593771052465,10
2935,2935,1667.2458,5
6505,6505,4825.4433,5
5653,5653,4202.1111,3
302,302,3613.3476,2
16275,6275,7262.259642921938,15
15598,5598,8522.295025781761,18
12655,2655,5659.356783475622,15
18947,8947,6331.201403187719,17
6594,6594,5366.4356,4
8967,8967,2341.2472,7
3495,3495,4170.0925,5
8139,8139,3067.9614,9
2094,2094,4479.965,4
228,228,1055.7337,8
8753,8753,4145.6871,3
2262,2262,4205.943,2
17509,7509,5998.404001505846,19
5955,5955,4049.3102,5
3951,3951,3930.2971,1
15177,5177,6890.750134236357,17
10236,236,6879.78929735141,16
18962,8962,8555.819379069919,12
13874,3874,9341.094080434736,14
18140,8140,7560.118154573585,10
15214,5214,6354.633753693781,14
3380,3380,3921.0564,0
5119,5119,4704.1471,9
19796,9796,8720.527241280657,16
15415,5415,6558.266526229546,15
9175,9175,2628.4023,5
11884,1884,4942.809031528585,14
2857,2857,1415.4869,7
16826,6826,8352.876204479002,16
9648,9648,3032.8984,8
10808,808,9741.926546713225,18
16365,6365,6322.57837991162,15
10671,671,6764.933497006079,11
16401,6401,5609.6923586202665,11
9279,9279,4628.4102,9
11233,1233,5595.085962558176,13
15995,5995,13183.283617122794,15
10619,619,5068.777175253214,19
17548,7548,6765.735215377814,18
18354,8354,5013.697625011054,14
12996,2996,4118.990681968949,16
8813,8813,4067.3555,3
7827,7827,9652.4726,7
10706,706,8029.841466572116,16
19097,9097,10731.200915541516,17
12375,2375,8113.500106619923,15
3135,3135,3284.7792,5
3828,3828,1041.5699,8
3582,3582,3468.3174,2
7063,7063,2063.1591,3
1330,1330,2388.1019,0
2312,2312,4425.1225,2
7056,7056,4533.5013,6
7419,7419,3822.8071,9
5448,5448,3984.2132,8
18525,8525,6411.484418603736,15
5009,5009,4893.5466,9
17402,7402,9156.548624775627,12
2310,2310,3133.3847,0
2062,2062,8560.6119,2
1696,1696,1930.7075,6
9073,9073,3772.8382,3
18846,8846,10038.592955637698,16
7982,7982,4554.6973,2
18817,8817,5624.477404392047,17
15555,5555,7368.653591355297,15
8088,8088,3760.2540000000004,8
18068,8068,6103.542198766409,18
16918,6918,9384.282748653959,18
5640,5640,5346.7387,0
5488,5488,3879.7502,8
2755,2755,1128.6051,5
18825,8825,9825.70841070199,15
9765,9765,3573.0243,5
8548,8548,4609.2666,8
10155,155,12160.951970763024,15
1838,1838,5978.3541,8
7418,7418,1935.8857,8
19577,9577,6901.495094705708,17
4043,4043,4646.9719,3
3820,3820,4626.4591,0
19841,9841,8347.505421076276,11
9039,9039,3451.4471,9
8859,8859,2926.699,9
5794,5794,3788.8245,4
19737,9737,6064.287572981552,17
2886,2886,3478.1644,6
8352,8352,3321.7626,2
12395,2395,9058.730852374902,15
5659,5659,3286.1563,9
6043,6043,4117.3566,3
1803,1803,4630.6922,3
14136,4136,4778.349457210225,16
1088,1088,4565.6139,8
1830,1830,3600.3540000000003,0
9143,9143,4846.2583,3
841,841,3184.7257,1
19266,9266,6850.8891287317565,16
2874,2874,1756.4658,4
17413,7413,3904.967850392879,13
12130,2130,3559.982387695678,10
