,user_id,user_age,user_sex
583175,1515915625591646068,27,f
583176,1515915625591646083,33,m
583181,1515915625564991900,22,m
583183,1515915625539526618,43,m
583187,1515915625591633560,62,f
583188,1515915625538209074,40,f
583191,1515915625591646810,45,m
583193,1515915625591646284,42,m
583194,1515915625591646868,21,m
583197,1515915625591646977,47,m
583198,1515915625591640995,83,m
583204,1515915625591626492,56,m
583205,1515915625534678371,33,m
583211,1515915625591647632,55,m
583223,1515915625591647993,28,f
583226,1515915625591648199,75,f
583227,1515915625591648283,67,f
583228,1515915625591648313,43,f
583233,1515915625591648397,49,m
583237,1515915625591648474,61,f
583246,1515915625591648920,64,f
583252,1515915625573588807,43,m
583253,1515915625569296979,81,m
583254,1515915625591648999,64,m
583255,1515915625591649167,73,m
583256,1515915625591649243,80,f
583260,1515915625591649368,71,f
583261,1515915625591649256,35,m
583262,1515915625591649456,60,m
583265,1515915625591648892,60,m
583266,1515915625591649575,70,m
583271,1515915625591649865,43,m
583273,1515915625591649884,51,f
583277,1515915625591649883,20,m
583280,1515915625543966231,62,f
583282,1515915625591650232,54,f
583286,1515915625591650530,22,f
583288,1515915625591650484,57,f
583291,1515915625591650586,59,f
583293,1515915625591650816,47,m
583294,1515915625591651131,23,m
583297,1515915625591651209,47,m
583301,1515915625591651323,21,f
583302,1515915625591651613,71,m
583307,1515915625591651718,63,m
583308,1515915625591651824,54,m
583309,1515915625591651850,33,m
583312,1515915625591652000,25,f
583314,1515915625591652137,46,m
583315,1515915625591652154,20,m
583316,1515915625591651409,27,f
583318,1515915625591652026,81,f
583319,1515915625591652202,59,f
583322,1515915625591652199,32,m
583325,1515915625566103487,70,m
583328,1515915625591652486,83,f
583329,1515915625591652514,73,f
583331,1515915625591644774,57,f
583335,1515915625591651920,33,m
583339,1515915625591653554,59,m
583340,1515915625591653561,20,f
583341,1515915625591653015,33,m
583343,1515915625591653749,67,m
583344,1515915625591653735,49,m
583345,1515915625591653799,67,f
583348,1515915625591653985,46,m
583349,1515915625571659884,81,m
583351,1515915625591653655,35,m
583352,1515915625591654243,25,m
583354,1515915625591654150,78,f
583355,1515915625591653717,25,m
583356,1515915625591653905,42,m
583359,1515915625591654298,51,f
583360,1515915625591654419,66,m
583365,1515915625591654637,36,m
583366,1515915625591654393,37,f
583367,1515915625591654854,77,m
583373,1515915625591655379,78,m
583374,1515915625591651232,59,m
583380,1515915625591655753,45,f
583381,1515915625591655303,70,f
583384,1515915625591656075,60,m
583386,1515915625591656115,44,f
583393,1515915625591656905,45,m
583395,1515915625591657030,54,m
583396,1515915625591656732,66,m
583397,1515915625591657091,82,f
583398,1515915625591657096,78,f
583399,1515915625591656857,36,m
583401,1515915625591657044,38,m
583403,1515915625591657261,45,f
583405,1515915625591657206,21,m
583407,1515915625591657652,66,m
583409,1515915625591658034,81,f
583411,1515915625591658054,61,f
583414,1515915625591658170,38,f
583418,1515915625591658466,46,m
583422,1515915625591658750,67,m
583423,1515915625591658775,23,m
583424,1515915625591658822,22,f
583436,1515915625591659463,73,f
583437,1515915625591659276,68,m
583439,1515915625591659581,72,m
583440,1515915625591659586,52,m
583441,1515915625591659589,64,m
583443,1515915625591659768,74,m
583444,1515915625591659855,27,m
583446,1515915625584730324,45,m
583448,1515915625591659523,55,m
583450,1515915625591659998,34,m
583452,1515915625591660312,52,m
583453,1515915625591660316,33,m
583459,1515915625591660742,80,f
583460,1515915625591660622,20,f
583463,1515915625591660843,27,m
583468,1515915625591661113,53,m
583473,1515915625591661195,18,f
583476,1515915625591614215,42,f
583481,1515915625591661700,70,m
583484,1515915625591661838,33,m
583485,1515915625591661869,41,m
583488,1515915625591661953,70,m
583489,1515915625591662080,26,f
583502,1515915625562085722,30,f
583504,1515915625591662576,20,m
583507,1515915625591662033,22,m
583509,1515915625591662453,36,m
583511,1515915625591662464,57,f
583513,1515915625591662595,63,m
583515,1515915625591662715,32,m
583520,1515915625591662734,66,m
583523,1515915625591663323,73,m
583525,1515915625591663340,73,m
583526,1515915625591663400,70,f
583527,1515915625591662958,79,f
583529,1515915625570212688,59,f
583530,1515915625591663440,84,m
583532,1515915625528092223,18,m
583534,1515915625591663630,56,f
583537,1515915625591663660,65,f
583542,1515915625574194677,70,m
583545,1515915625591663979,61,f
583550,1515915625591663975,57,m
583553,1515915625591664136,83,f
583563,1515915625591664630,53,m
583565,1515915625591664859,58,m
583566,1515915625591661556,74,m
583569,1515915625523753812,40,m
583572,1515915625591665093,81,m
583574,1515915625591665112,46,f
583576,1515915625591665177,51,f
583580,1515915625591665390,40,m
583589,1515915625591665739,62,m
583591,1515915625591665790,66,m
583592,1515915625521438772,58,m
583598,1515915625591665984,55,f
583604,1515915625543830757,49,m
583606,1515915625591666450,59,m
583607,1515915625591666445,47,m
583608,1515915625591666546,58,m
583609,1515915625573358983,58,m
583611,1515915625591666314,42,f
583618,1515915625591667115,27,f
583619,1515915625591667130,62,m
583622,1515915625591667214,21,f
583625,1515915625591667445,51,m
583627,1515915625591667123,78,m
583628,1515915625591667519,68,m
583631,1515915625591667568,43,m
583640,1515915625591667982,49,m
583642,1515915625591667855,45,f
583646,1515915625591668423,22,f
583651,1515915625591668618,54,m
583654,1515915625591669046,84,m
583656,1515915625591669178,34,m
583658,1515915625591669278,42,m
583660,1515915625591669416,53,m
583662,1515915625591669483,30,f
583664,1515915625591669855,66,m
583670,1515915625591670152,70,f
583671,1515915625572893322,72,m
583675,1515915625591670762,35,m
583676,1515915625591670641,70,m
583677,1515915625591670873,62,f
583680,1515915625591671318,79,m
583681,1515915625591671499,28,m
583683,1515915625591671933,24,m
583684,1515915625591196189,74,f
583686,1515915625591672485,65,m
583689,1515915625591673002,68,f
583690,1515915625591673019,83,f
583691,1515915625591673082,50,f
583693,1515915625591672469,25,f
583695,1515915625591673302,79,f
583696,1515915625591673368,83,m
583698,1515915625536825247,45,m
583704,1515915625591673834,81,m
583705,1515915625591673581,84,f
583706,1515915625591672698,41,m
583707,1515915625591673986,82,m
583708,1515915625591673948,80,m
583710,1515915625591674219,66,f
583711,1515915625591674346,56,m
583712,1515915625591674350,37,f
583715,1515915625591674403,23,f
583716,1515915625591674418,52,f
583718,1515915625591674518,82,m
583728,1515915625591673960,56,f
583730,1515915625591675037,54,f
583731,1515915625591675461,81,m
583734,1515915625591674991,29,m
583735,1515915625591675940,68,f
583736,1515915625571655755,74,m
583737,1515915625591675600,30,m
583739,1515915625591676341,18,m
583740,1515915625591676566,27,m
583741,1515915625572898909,35,m
583745,1515915625591676900,64,f
583763,1515915625591677736,28,f
583765,1515915625591677747,42,f
583769,1515915625591677904,41,m
583771,1515915625591677931,58,m
583773,1515915625591678029,26,m
583775,1515915625591678118,50,m
583778,1515915625591678142,42,m
583779,1515915625591678239,45,m
583782,1515915625591678491,78,m
583784,1515915625591678478,63,f
583785,1515915625591678727,55,f
583794,1515915625591679080,26,f
583795,1515915625591679091,31,m
583797,1515915625591678948,55,m
583798,1515915625591679179,55,m
583801,1515915625591679426,34,m
583805,1515915625591679591,82,m
583807,1515915625591679725,38,f
583810,1515915625591679949,62,m
583813,1515915625546683892,61,f
583814,1515915625591680125,25,f
583815,1515915625591680147,36,m
583816,1515915625591679643,39,m
583818,1515915625591680360,52,m
583819,1515915625591627405,30,m
583820,1515915625591674636,23,m
583822,1515915625591680891,70,m
583824,1515915625591680912,25,m
583825,1515915625556461839,69,m
583829,1515915625539812701,70,f
583830,1515915625591681114,71,m
583831,1515915625591681163,78,f
583833,1515915625591681214,32,f
583834,1515915625591681219,45,m
583835,1515915625591681167,71,f
583838,1515915625591681331,56,m
583846,1515915625591681555,52,m
583848,1515915625591681577,84,m
583852,1515915625591678890,54,m
583855,1515915625591681929,78,f
583856,1515915625591681965,47,m
583857,1515915625591681984,83,m
583861,1515915625591682171,59,m
583862,1515915625591682217,57,m
583866,1515915625591682473,60,f
583868,1515915625591682533,21,m
583869,1515915625591682268,67,m
583871,1515915625591682690,62,f
583873,1515915625568808649,77,m
583874,1515915625547628620,31,f
583876,1515915625591682933,37,f
583879,1515915625591683199,30,m
583880,1515915625591683371,38,f
583882,1515915625591683708,51,f
583884,1515915625591683774,69,f
583885,1515915625591683744,63,m
583887,1515915625591684081,72,m
583888,1515915625571541389,51,m
583891,1515915625591684338,61,m
583896,1515915625591684611,43,m
583897,1515915625591684534,59,m
583901,1515915625591685005,43,m
583903,1515915625591685042,77,f
583906,1515915625591685295,72,f
583907,1515915625591685323,62,f
583908,1515915625591685346,29,m
583910,1515915625591685186,31,m
583911,1515915625572525578,36,m
583915,1515915625591685639,58,m
583916,1515915625591685680,83,m
583918,1515915625591685830,35,f
583919,1515915625591685833,48,m
583920,1515915625591685871,41,f
583921,1515915625591685961,34,m
583922,1515915625591686054,35,m
583923,1515915625591686067,40,m
583924,1515915625591686031,32,f
583928,1515915625591686336,56,f
583929,1515915625591686582,62,m
583931,1515915625591687095,66,m
583941,1515915625591687650,57,m
583943,1515915625567944752,54,m
583946,1515915625572542773,47,f
583948,1515915625591687877,56,m
583951,1515915625591687929,20,m
583959,1515915625591688034,21,f
583962,1515915625591688338,33,f
583967,1515915625591688559,47,f
583972,1515915625591688743,25,m
583977,1515915625591689577,27,f
583978,1515915625591689274,37,m
583980,1515915625572158090,47,m
583981,1515915625591689722,69,f
583984,1515915625591689961,74,f
583985,1515915625591690003,70,m
583986,1515915625591690204,66,m
583987,1515915625591690249,66,m
583989,1515915625591690479,71,m
583990,1515915625591690493,82,m
583991,1515915625591690542,73,m
583995,1515915625591690751,53,f
583997,1515915625591690762,71,m
583998,1515915625591690388,59,f
584000,1515915625591691067,73,f
584005,1515915625591691330,29,m
584006,1515915625591691611,79,f
584009,1515915625591692162,20,m
584011,1515915625591692302,72,m
584013,1515915625591692315,76,m
584015,1515915625591692415,23,f
584016,1515915625591692452,61,f
584017,1515915625591692435,70,f
584018,1515915625591692628,42,m
584019,1515915625591692669,66,f
584022,1515915625591692772,59,m
584025,1515915625591692826,59,f
584026,1515915625591692918,50,m
584033,1515915625591693333,32,m
584042,1515915625591693695,53,m
584044,1515915625591693449,40,m
584047,1515915625591693842,24,m
584051,1515915625591693857,57,m
584055,1515915625573897461,37,m
584058,1515915625591694272,44,m
584061,1515915625591694414,55,m
584062,1515915625591694422,29,m
584067,1515915625591694297,22,f
584069,1515915625591694600,25,f
584070,1515915625591694832,22,m
584073,1515915625591694800,20,f
584075,1515915625591694995,84,m
584078,1515915625591695134,75,m
584087,1515915625591695480,66,m
584088,1515915625591695874,43,m
584089,1515915625591695890,63,m
584090,1515915625591695926,77,f
584092,1515915625534485107,82,f
584093,1515915625591696457,77,m
584095,1515915625526103479,75,m
584096,1515915625591696671,54,m
584100,1515915625591697378,74,f
584101,1515915625550859298,24,m
584102,1515915625591697642,51,f
584107,1515915625591697858,83,f
584109,1515915625591697965,49,m
584110,1515915625591698100,65,f
584111,1515915625591698306,41,f
584113,1515915625591698358,58,m
584115,1515915625591698626,30,f
584116,1515915625591698814,44,m
584117,1515915625591698777,78,f
584119,1515915625591698614,62,f
584120,1515915625591698915,60,f
584121,1515915625533414129,52,m
584123,1515915625591699469,43,m
584124,1515915625591699484,19,m
584126,1515915625591699609,52,m
584128,1515915625591699705,72,m
584130,1515915625591699813,32,m
584133,1515915625591699866,72,m
584139,1515915625591701074,68,f
584146,1515915625591703093,47,m
584148,1515915625591702652,61,f
584150,1515915625591703126,46,m
584151,1515915625591703164,49,m
584152,1515915625591703241,21,f
584153,1515915625591703343,76,m
584156,1515915625591703405,70,m
584158,1515915625591703469,72,m
584160,1515915625591703642,48,m
584161,1515915625591703794,66,m
584162,1515915625591703822,64,m
584164,1515915625591703990,60,f
584168,1515915625591704049,72,m
584170,1515915625591703695,63,m
584175,1515915625591704178,45,m
584179,1515915625591704315,41,m
584183,1515915625591704750,21,m
584185,1515915625591705176,64,f
584186,1515915625591705247,51,m
584187,1515915625591705267,55,m
584188,1515915625591705296,46,m
584190,1515915625591705707,27,m
584192,1515915625591705862,84,f
584193,1515915625591705713,40,m
584194,1515915625591706282,49,f
584195,1515915625591706413,43,m
584197,1515915625591706558,44,f
584199,1515915625591706724,78,f
584206,1515915625591706674,79,f
584210,1515915625591707254,61,m
584212,1515915625591707403,20,m
584213,1515915625591707533,53,f
584225,1515915625591707803,29,m
584226,1515915625591708247,46,m
584228,1515915625591708313,58,m
584231,1515915625591708408,62,f
584233,1515915625591708564,32,f
584236,1515915625591708879,36,m
584237,1515915625591708984,19,f
584239,1515915625591709049,35,m
584240,1515915625591709059,45,f
584242,1515915625591709142,35,f
584243,1515915625591709230,76,m
584245,1515915625591709365,54,m
584252,1515915625591708503,32,m
584253,1515915625591709902,25,m
584256,1515915625591710040,78,f
584258,1515915625591710330,35,m
584266,1515915625591710531,23,m
584267,1515915625591710026,68,m
584276,1515915625591710671,72,m
584279,1515915625591711233,34,f
584280,1515915625591711207,49,m
584281,1515915625591711373,78,f
584282,1515915625591711447,68,m
584284,1515915625591711596,43,m
584285,1515915625591711666,56,m
584286,1515915625591711427,67,m
584287,1515915625591711766,75,f
584288,1515915625591711822,42,m
584289,1515915625591711824,34,m
584291,1515915625530401343,38,m
584296,1515915625591712077,30,f
584297,1515915625591710578,63,f
584298,1515915625591712104,84,f
584299,1515915625591712105,27,m
584303,1515915625591712497,76,m
584304,1515915625591712433,42,f
584305,1515915625591712516,31,f
584307,1515915625591712565,22,m
584309,1515915625591712655,63,f
584311,1515915625591713072,36,m
584313,1515915625591712959,28,m
584315,1515915625591713131,58,f
584317,1515915625591713218,57,f
584318,1515915625591713377,23,f
584322,1515915625591713521,63,m
584323,1515915625591713531,54,f
584326,1515915625591436415,22,m
584327,1515915625591713864,37,f
584328,1515915625591713838,53,f
584329,1515915625591713951,35,m
584330,1515915625591713971,21,f
584332,1515915625591713941,32,f
584333,1515915625591714099,56,m
584334,1515915625591714206,42,m
584335,1515915625572947504,58,f
584336,1515915625591714410,78,f
584338,1515915625591714503,46,f
584339,1515915625591714556,81,m
584340,1515915625591714581,21,f
584342,1515915625591714818,24,f
584344,1515915625591715093,24,m
584346,1515915625591714732,56,f
584348,1515915625591715098,79,m
584352,1515915625591715691,25,f
584355,1515915625591715898,79,m
584357,1515915625591715985,44,f
584358,1515915625525806565,21,f
584360,1515915625591716129,80,f
584363,1515915625591716484,33,m
584365,1515915625591716601,28,f
584367,1515915625591716596,78,f
584372,1515915625591717302,33,m
584373,1515915625591717310,67,m
584374,1515915625591717112,45,m
584375,1515915625591717404,66,m
584376,1515915625591717464,67,f
584379,1515915625591716812,66,f
584381,1515915625591717522,18,m
584382,1515915625574275911,69,m
584383,1515915625591717602,41,f
584385,1515915625591717685,21,f
584389,1515915625564617675,73,m
584390,1515915625591718372,62,f
584391,1515915625591718585,56,m
584392,1515915625591718748,48,m
584393,1515915625591718822,70,f
584395,1515915625591718835,44,f
584396,1515915625591718697,37,m
584397,1515915625591718908,62,m
584399,1515915625591719142,57,f
584400,1515915625591718986,79,m
584402,1515915625591718592,28,m
584405,1515915625591339507,55,m
584408,1515915625591719570,42,m
584409,1515915625591719628,36,f
584413,1515915625591719599,35,m
584415,1515915625591719804,48,f
584419,1515915625591719757,44,f
584421,1515915625591719971,44,m
584422,1515915625591719995,49,m
584423,1515915625591719773,66,m
584424,1515915625591720048,18,m
584428,1515915625591720197,19,m
584430,1515915625591720184,27,m
584431,1515915625591720339,60,m
584434,1515915625591720515,39,f
584436,1515915625591720546,59,m
584438,1515915625591720489,35,m
584442,1515915625591720756,35,f
584446,1515915625591720920,27,m
584448,1515915625591720965,74,f
584450,1515915625591720981,49,m
584452,1515915625591721137,36,f
584454,1515915625591721232,84,m
584458,1515915625591721396,24,m
584459,1515915625591721313,21,f
584461,1515915625591721523,44,m
584465,1515915625591721598,28,f
584469,1515915625591721772,54,f
584473,1515915625591721745,46,m
584481,1515915625591722049,52,f
584482,1515915625591722077,21,m
584485,1515915625591712356,19,m
584488,1515915625591722437,31,f
584489,1515915625591722062,77,f
584490,1515915625591718904,34,m
584491,1515915625591722259,51,m
584495,1515915625591722604,42,f
584501,1515915625591722478,46,m
584502,1515915625591722941,41,f
584509,1515915625591722409,66,f
584510,1515915625591724046,36,m
584512,1515915625591724480,42,f
584518,1515915625591722933,31,f
584521,1515915625591725678,26,m
584523,1515915625591725727,83,m
584524,1515915625591725785,23,m
584528,1515915625591726124,84,f
584530,1515915625591726174,71,m
584534,1515915625591725908,25,m
584544,1515915625591726227,40,f
584549,1515915625591726961,18,f
584550,1515915625591727082,25,f
584551,1515915625591726975,20,m
584552,1515915625591727095,63,m
584553,1515915625498411876,24,m
584557,1515915625591727169,54,m
584558,1515915625591727191,68,m
584568,1515915625591727618,49,m
584570,1515915625591727692,79,f
584575,1515915625591727844,33,m
584576,1515915625591727687,55,m
584578,1515915625591727971,43,m
584579,1515915625591727774,48,f
584589,1515915625591728466,53,m
584596,1515915625591728799,42,m
584598,1515915625591727740,77,m
584599,1515915625591728986,54,m
584600,1515915625591728850,41,f
584602,1515915625591728905,61,m
584608,1515915625591729319,55,m
584609,1515915625566088624,28,f
584610,1515915625591729678,62,m
584611,1515915625591729730,81,m
584613,1515915625573096714,19,m
584615,1515915625591729585,66,m
584617,1515915625591729856,49,f
584618,1515915625591729974,52,m
584619,1515915625591728898,42,m
584620,1515915625591730231,18,f
584623,1515915625591730417,79,m
584624,1515915625591730431,70,f
584629,1515915625591730632,48,m
584630,1515915625591730496,52,f
584632,1515915625571804468,40,m
584635,1515915625591730811,69,m
584636,1515915625591730842,19,m
584637,1515915625591730909,46,m
584648,1515915625591731404,57,m
584649,1515915625591730340,41,m
584650,1515915625591731363,57,m
584654,1515915625591731786,23,f
584660,1515915625522896231,30,f
584662,1515915625591732260,72,m
584663,1515915625591732243,41,m
584664,1515915625591732447,84,m
584665,1515915625591732465,25,f
584667,1515915625591732484,54,m
584668,1515915625591731361,83,f
584670,1515915625591732533,24,m
584682,1515915625591732248,59,f
584683,1515915625591732729,24,m
584686,1515915625529042148,78,m
584689,1515915625591731019,66,m
584690,1515915625591733217,70,m
584694,1515915625591733307,73,m
584700,1515915625591732932,50,m
584702,1515915625591733531,52,m
584704,1515915625568059388,73,m
584706,1515915625591733238,27,f
584709,1515915625591733873,74,m
584710,1515915625591733891,65,f
584712,1515915625591734031,18,f
584713,1515915625591734139,22,m
584715,1515915625591733983,47,m
584717,1515915625591734111,58,m
584718,1515915625591734001,40,f
584720,1515915625591734386,32,f
584726,1515915625591734513,56,m
584727,1515915625591734611,27,m
584734,1515915625591734577,35,f
584737,1515915625591734971,57,f
584739,1515915625591735213,26,m
584740,1515915625591735184,42,f
584746,1515915625591734593,59,m
584751,1515915625591735739,55,m
584755,1515915625591735536,26,m
584761,1515915625591736254,65,m
584765,1515915625591736267,49,f
584768,1515915625591562864,80,m
584769,1515915625591736546,35,f
584770,1515915625591735808,81,f
584773,1515915625591736214,34,m
584778,1515915625591736897,50,f
584779,1515915625591736928,33,m
584782,1515915625591737146,29,f
584783,1515915625591737180,29,f
584785,1515915625591736704,52,m
584787,1515915625591737477,22,m
584788,1515915625591737275,29,m
584789,1515915625591736568,25,m
584791,1515915625591737533,56,m
584793,1515915625591737030,73,m
584799,1515915625572716701,51,f
584807,1515915625591738176,68,m
584808,1515915625591738128,41,f
584809,1515915625591738227,22,m
584810,1515915625591738410,65,f
584814,1515915625591738584,40,m
584815,1515915625524999278,82,f
584816,1515915625591738177,44,f
584818,1515915625591738257,42,m
584819,1515915625591738676,36,f
584821,1515915625591738711,69,m
584822,1515915625591738789,78,m
584828,1515915625591739024,57,m
584829,1515915625591735772,45,m
584830,1515915625591739162,22,m
584832,1515915625591739366,50,m
584838,1515915625591737830,79,m
584840,1515915625591739525,35,m
584842,1515915625591739954,29,m
584844,1515915625591739791,77,m
584846,1515915625591739600,65,m
584847,1515915625591740189,54,m
584848,1515915625591740215,54,f
584849,1515915625591740244,54,f
584851,1515915625591739611,56,f
584854,1515915625591739916,45,m
584857,1515915625591740733,18,m
584858,1515915625591740340,33,f
584860,1515915625591740865,70,f
584862,1515915625591740961,59,f
584864,1515915625591740974,66,m
584872,1515915625591741153,23,f
584873,1515915625591741140,32,f
584875,1515915625591741239,84,m
584879,1515915625591741339,65,m
584884,1515915625591741505,71,f
584885,1515915625591741508,23,m
584893,1515915625591741811,22,m
584895,1515915625591742055,32,m
584897,1515915625591742200,38,f
584898,1515915625591741358,60,f
584900,1515915625591638407,66,f
584901,1515915625360808906,35,m
584903,1515915625541611448,31,m
584904,1515915625591728745,37,m
584905,1515915625591742507,53,m
584907,1515915625591630999,70,m
584910,1515915625591742775,47,f
584912,1515915625591742181,21,m
584914,1515915625591742950,47,m
584915,1515915625573875582,65,f
584916,1515915625591742939,62,m
584919,1515915625591743013,75,m
584920,1515915625591743217,81,f
584923,1515915625569915486,21,f
584924,1515915625591742581,46,f
584925,1515915625591743182,45,m
584927,1515915625591743425,34,m
584930,1515915625591743024,25,m
584939,1515915625591743572,56,m
584941,1515915625591743593,63,f
584942,1515915625591744061,48,f
584943,1515915625591742495,49,f
584946,1515915625591744254,83,m
584947,1515915625591744391,68,m
584949,1515915625591743971,37,f
584950,1515915625591744491,24,m
584955,1515915625591744480,46,f
584960,1515915625569406270,22,m
584962,1515915625591745154,71,f
584964,1515915625591745483,30,m
584965,1515915625591745352,56,f
584966,1515915625591745530,81,m
584980,1515915625591745206,67,f
584982,1515915625591746042,66,f
584990,1515915625591746311,30,m
584992,1515915625591746351,54,f
584993,1515915625591746425,83,m
584998,1515915625591745641,58,f
584999,1515915625591746739,36,f
585000,1515915625540680643,42,f
585002,1515915625591745910,23,m
585014,1515915625591746990,33,m
585015,1515915625591747190,39,m
585016,1515915625591747193,54,f
585019,1515915625591747583,30,m
585022,1515915625591738242,71,m
585025,1515915625591747975,51,m
585026,1515915625591747981,18,m
585027,1515915625591748006,81,m
585028,1515915625591748025,27,f
585029,1515915625591747854,82,m
585031,1515915625591748092,50,m
585032,1515915625591747986,56,f
585033,1515915625591748567,64,m
585035,1515915625541638323,35,f
585036,1515915625591748739,32,f
585037,1515915625591748751,54,m
585039,1515915625591749196,63,m
585040,1515915625591749211,60,m
585041,1515915625518415703,40,m
585043,1515915625591749377,84,f
585044,1515915625591749217,59,m
585045,1515915625591749387,64,m
585047,1515915625591749269,27,f
585052,1515915625591749655,72,m
585057,1515915625572918319,83,f
585058,1515915625591749840,40,m
585060,1515915625591749966,61,m
585061,1515915625591750040,46,m
585062,1515915625591749905,57,m
585063,1515915625591750114,61,m
585065,1515915625591750177,82,f
585066,1515915625591750217,82,m
585068,1515915625591750076,70,f
585071,1515915625591750420,50,f
585076,1515915625591712816,20,m
585079,1515915625591750757,24,m
585080,1515915625591750761,23,m
585085,1515915625591750880,84,m
585086,1515915625591751058,82,m
585088,1515915625591750964,42,f
585092,1515915625591751179,21,m
585093,1515915625591751801,19,m
585096,1515915625591751674,84,f
585097,1515915625591752085,39,m
585099,1515915625591752114,23,m
585100,1515915625591752048,30,f
585101,1515915625591752167,63,m
585102,1515915625591752189,22,m
585103,1515915625591752225,61,m
585105,1515915625591752274,27,m
585109,1515915625591752332,24,f
585110,1515915625591752348,40,m
585112,1515915625591752500,24,m
585113,1515915625591751926,29,m
585114,1515915625591752581,75,f
585115,1515915625591752406,45,m
585118,1515915625591583366,78,m
585119,1515915625591752699,72,m
585120,1515915625591750892,32,m
585122,1515915625591752831,22,m
585126,1515915625591752980,53,m
585127,1515915625591752996,76,m
585128,1515915625591752434,68,f
585130,1515915625591753080,72,f
585131,1515915625525523546,19,f
585133,1515915625591753232,22,m
585135,1515915625591753341,73,f
585136,1515915625591753499,50,m
585137,1515915625562475017,21,m
585139,1515915625591753505,27,f
585140,1515915625591753660,49,f
585142,1515915625591751679,22,m
585149,1515915625591753814,33,f
585150,1515915625591753284,74,m
585152,1515915625591753899,26,m
585154,1515915625591752731,60,m
585158,1515915625591754149,22,f
585162,1515915625591754244,50,m
585165,1515915625591754329,80,m
585169,1515915625591753834,53,f
585170,1515915625591754284,59,m
585171,1515915625591744762,48,f
585174,1515915625591754544,51,m
585175,1515915625591753543,18,f
585176,1515915625591755080,84,m
585178,1515915625591755229,79,m
585179,1515915625591754480,67,m
585182,1515915625573445684,71,f
585184,1515915625591755720,73,m
585185,1515915625591734545,57,m
585186,1515915625568344423,51,m
585187,1515915625591755174,44,m
585191,1515915625591755992,62,m
585192,1515915625591756079,45,f
585193,1515915625569986637,72,f
585194,1515915625591756174,25,m
585196,1515915625591756400,31,m
585197,1515915625591756484,63,f
585199,1515915625591756587,52,m
585200,1515915625591756607,30,f
585206,1515915625591756783,23,m
585209,1515915625591755819,75,f
585211,1515915625591754023,52,m
585213,1515915625569356293,51,m
585220,1515915625591757436,66,f
585222,1515915625591757710,76,f
585225,1515915625591757827,50,f
585230,1515915625535936114,73,f
585237,1515915625591758245,49,m
585238,1515915625591758399,18,m
585243,1515915625591758706,26,f
585244,1515915625591758722,50,m
585248,1515915625591758735,54,m
585252,1515915625591758882,71,m
585253,1515915625591758313,73,f
585255,1515915625591759006,66,f
585257,1515915625591759244,60,m
585259,1515915625591759075,31,f
585261,1515915625591759347,59,m
585264,1515915625591759377,67,f
585267,1515915625591759160,68,m
585269,1515915625591759556,54,m
585271,1515915625591759646,75,m
585273,1515915625591759442,46,f
585275,1515915625591759834,70,m
585277,1515915625591760001,33,m
585279,1515915625591759896,71,m
585280,1515915625591759448,59,f
585281,1515915625591760224,30,m
585284,1515915625591760287,83,f
585285,1515915625591760006,49,m
585287,1515915625591760461,28,f
585288,1515915625591760474,80,m
585289,1515915625591760499,54,m
585290,1515915625591760468,36,m
585291,1515915625591760637,74,f
585292,1515915625591759645,37,m
585293,1515915625591760694,25,m
585294,1515915625591760432,30,m
585301,1515915625591760592,73,m
585303,1515915625591761034,64,f
585304,1515915625591761107,25,m
585306,1515915625591761237,73,f
585307,1515915625591760742,77,f
585310,1515915625591754224,78,f
585311,1515915625591761668,69,f
585312,1515915625591761639,18,m
585313,1515915625591761756,32,m
585314,1515915625591761813,74,f
585315,1515915625591761937,31,f
585319,1515915625591761919,57,m
585321,1515915625591762171,75,f
585329,1515915625591762847,26,m
585331,1515915625591763043,18,m
585334,1515915625591763079,74,f
585335,1515915625591762396,23,m
585337,1515915625591763221,79,f
585338,1515915625591763182,73,f
585342,1515915625591763416,53,f
585343,1515915625591763505,25,m
585345,1515915625591763601,35,m
585348,1515915625591763803,41,f
585350,1515915625591763907,35,m
585352,1515915625591303997,40,m
585356,1515915625591764288,81,m
585358,1515915625591763014,31,m
585359,1515915625591764643,41,m
585360,1515915625591765229,61,f
585362,1515915625571329350,72,m
585363,1515915625591766065,42,m
585365,1515915625591766341,60,f
585368,1515915625591767759,72,m
585369,1515915625591768015,73,f
585376,1515915625591768612,31,m
585379,1515915625591760943,84,f
585381,1515915625591764707,35,m
585383,1515915625591769789,77,f
585386,1515915625591769812,47,f
585388,1515915625591769039,34,m
585390,1515915625591768293,43,f
585392,1515915625591769778,24,f
585396,1515915625591771105,53,m
585401,1515915625591769864,19,m
585403,1515915625591772244,32,m
585407,1515915625591772224,74,m
585410,1515915625591766297,39,m
585411,1515915625591772765,23,f
585416,1515915625591772941,30,m
585418,1515915625591772959,63,m
585419,1515915625591770582,76,m
585428,1515915625591773108,44,f
585438,1515915625573814931,62,m
585440,1515915625591772391,79,m
585449,1515915625590892409,43,m
585450,1515915625591773468,30,m
585451,1515915625591773394,57,m
585455,1515915625537407994,48,m
585461,1515915625591774071,34,f
585467,1515915625591772978,79,m
585469,1515915625591774173,67,f
585472,1515915625591773791,21,f
585475,1515915625591774000,74,m
585476,1515915625572874352,84,m
585478,1515915625591774627,60,f
585480,1515915625591774642,50,m
585481,1515915625591774753,35,m
